"","Date","USD..PM.","differences","log_differences","volatility","log_volatility","mu","sigma","cumulative_mu","sigma_hat","weekend"
"52",2016-11-01,1288.45,1.27672785129419,0.0128494806276295,0.921312973297741,0.786477837255847,1290.23378378378,30.4188151160275,66778.812437738,38527.3209831061,FALSE
"53",2016-11-02,1303.75,1.17353787152445,0.0118047817872853,0.0729663344456922,0.000738713634305094,1290.58947368421,30.0849409171063,68069.4019114222,39277.0783070784,FALSE
"54",2016-11-03,1301,-0.211375864719447,-0.00211152780247694,0.979281894256454,0.00984031688001229,1290.85641025641,29.7332154763675,69360.2583216787,40026.5720332077,FALSE
"55",2016-11-04,1302.8,0.138163954559407,0.00138259488957312,0.247161976506798,0.00247071784984639,1291.155,29.4102367491495,70651.4133216787,40775.8302920653,FALSE
"56",2016-11-05,NA,NA,NA,NA,NA,1291.155,29.4102367491495,71942.5683216787,41524.8796490191,TRUE
"57",2016-11-06,NA,NA,NA,NA,NA,1291.155,29.4102367491495,73233.7233216787,42273.7350543418,TRUE
"58",2016-11-07,1283.05,-0.513100294870296,-1.11388802705257,0.46051336711611,0.788615419633426,1290.95731707317,29.0678550141208,74524.6806387518,43022.4101447253,FALSE
"59",2016-11-08,1282.35,-0.0545872811634925,-0.00054572387726869,0.324217661254361,0.787251892357103,1290.75238095238,28.7418831646664,75815.4330197042,43770.9114746476,FALSE
"60",2016-11-09,1281.4,-0.0741376619322474,-0.000741101935431014,0.0138242068163657,0.000138153149821639,1290.53488372093,28.4334488948771,77105.9679034251,44519.2448291761,FALSE
"61",2016-11-10,1267.5,-1.0966469428008,-0.010906773739583,0.723023246328331,0.00718821546803279,1290.01136363636,28.3146397002163,78395.9792670615,45267.4151477959,FALSE
"62",2016-11-11,1236.45,-2.51122164260584,-0.024802086037992,1.00025536272707,0.0098254695529098,1288.82111111111,29.1075503499305,79684.8003781726,46015.4182749023,FALSE
"63",2016-11-12,NA,NA,NA,NA,NA,1288.82111111111,29.1075503499305,80973.6214892837,46763.2317651101,TRUE
"64",2016-11-13,NA,NA,NA,NA,NA,1288.82111111111,29.1075503499305,82262.4426003948,47510.867675154,TRUE
"65",2016-11-14,1213.6,-0.627609316633711,-1.11726551006113,1.33191504882146,0.772488295325038,1287.18586956522,30.8452007126689,83549.6284699601,48258.3371186544,FALSE
"66",2016-11-15,1226.95,1.08806389828437,0.0109402660500425,1.2131641645687,0.797761954862044,1285.90425531915,31.7481081767553,84835.5327252792,49005.606791676,FALSE
"67",2016-11-16,1229.2,0.183045883501464,0.0018321361719646,0.639944375348983,0.00644042040071669,1284.72291666667,32.4574139292031,86120.2556419459,49752.65519348,FALSE
"68",2016-11-17,1226.75,-0.199714693295296,-0.00199515528631683,0.270652599423864,0.00270630374372815,1283.53979591837,33.168133834161,87403.7954378642,50499.4650217567,FALSE
"69",2016-11-18,1211,-1.30057803468208,-0.0129219314169206,0.778427933854277,0.00772639749845721,1282.089,34.3935169644466,88685.8844378642,51246.02020381,FALSE
"70",2016-11-19,NA,NA,NA,NA,NA,1282.089,34.3935169644466,89967.9734378642,51992.2991200153,TRUE
"71",2016-11-20,NA,NA,NA,NA,NA,1282.089,34.3935169644466,91250.0624378642,52738.3175680802,TRUE
"72",2016-11-21,1214.25,0.0892183103424611,-1.09593215099535,0.982734420035132,0.765803870358238,1280.75882352941,35.3481763403465,92530.8212613936,53484.0902310237,FALSE
"73",2016-11-22,1212.25,-0.164982470612497,-0.00164846524039249,0.179747095996167,0.773775414739138,1279.44134615385,36.2664103776725,93810.2626075475,54229.5988033103,FALSE
"74",2016-11-23,1185.35,-2.26937191546801,-0.0224400473762204,1.48802804671473,0.014701868719841,1277.66603773585,38.1706741209099,95087.9286452833,54974.8265373728,FALSE
"75",2016-11-24,1186.1,0.0632324424584774,0.000632524425988784,1.64940035931511,0.0163147719807556,1275.97037037037,39.8092367665559,96363.8990156537,55719.7471176832,FALSE
"76",2016-11-25,1187.7,0.134714153405754,0.00134804974496458,0.0505452025416358,0.000505952805158453,1274.36545454545,41.1958026367026,97638.2644701992,56464.3378255996,FALSE
"77",2016-11-26,NA,NA,NA,NA,NA,1274.36545454545,41.1958026367026,98912.6299247446,57208.5795079639,TRUE
"78",2016-11-27,NA,NA,NA,NA,NA,1274.36545454545,41.1958026367026,100186.99537929,57952.4903031463,TRUE
"79",2016-11-28,1187,-0.0196573996068533,-1.09920183683864,0.109157171957513,0.77820628783735,1272.80535714286,42.4562894779297,101459.800736433,58696.0871835446,FALSE
"80",2016-11-29,1186.55,-0.037925076903632,-0.000379178871640978,0.0129171984930798,0.776984952769889,1271.29210526316,43.5990188592441,102731.092841696,59439.3519033847,FALSE
"81",2016-11-30,1178.1,-0.717256599609545,-0.0071469654859536,0.480359926379134,0.004785547808604,1269.68534482759,44.9139528281684,104000.778186524,60182.2683737938,FALSE
"82",2016-12-01,1161.85,-1.39863149287774,-0.0138894089524518,0.4818048075602,0.00476762749692783,1267.85762711864,46.6859221688414,105268.635813642,60924.819507941,FALSE
"83",2016-12-02,1173.5,0.992756710694511,0.00997717399145657,1.69096681519545,0.0168762226433888,1266.285,47.8646292922878,106534.920813642,61666.9846089982,FALSE
"84",2016-12-03,NA,NA,NA,NA,NA,1266.285,47.8646292922878,107801.205813642,62408.749543404,TRUE
"85",2016-12-04,NA,NA,NA,NA,NA,1266.285,47.8646292922878,109067.490813642,63150.1333675078,TRUE
"86",2016-12-05,1162.2,-0.324097975104685,-1.10828826431818,0.931156878165892,0.790733074595293,1264.57868852459,49.2994975118209,110332.069502167,63891.154012872,FALSE
"87",2016-12-06,1172.5,0.878464818763322,0.00882346067942912,0.850340306346708,0.789917276088813,1263.0935483871,50.2727254573238,111595.163050554,64631.7940966354,FALSE
"88",2016-12-07,1177.65,0.437311595125894,0.00438270599193981,0.311942435976331,0.00314008775310964,1261.7373015873,51.0143686023011,112856.900352141,65372.0416298058,FALSE
"89",2016-12-08,1171.05,-0.563596772127589,-0.00562014507796477,0.707749093831293,0.00707308382272864,1260.3203125,51.8619295782883,114117.220664641,66111.8878372384,FALSE
"90",2016-12-09,1163.6,-0.640254382949471,-0.0063821346133631,0.0542051164417118,0.000538807967673347,1258.83230769231,52.8351596586387,115376.052972334,66851.3232613929,FALSE
"91",2016-12-10,NA,NA,NA,NA,NA,1258.83230769231,52.8351596586387,116634.885280026,67590.337611247,TRUE
"92",2016-12-11,NA,NA,NA,NA,NA,1258.83230769231,52.8351596586387,117893.717587718,68328.9493863728,TRUE
"93",2016-12-12,1156.1,-0.216244269526858,-1.10507866460788,0.299820426492807,0.776895766825252,1257.27575757576,53.9306507986979,119150.993345294,69067.176077388,FALSE
"94",2016-12-13,1158.55,0.211471235596223,0.00211695151748168,0.30244053409116,0.782905528262261,1255.80223880597,54.862746393901,120406.7955841,69805.00535217,FALSE
"95",2016-12-14,1162.25,0.318348031834807,0.00318855837193641,0.0755733073717955,0.000757740473550928,1254.42647058824,55.6210656637059,121661.222054688,70542.427061815,FALSE
"96",2016-12-15,1126.95,-3.13234837392963,-0.0308429130874148,2.44001082833208,0.0240638842426637,1252.57898550725,57.3037362796068,122913.801040195,71279.4333694814,FALSE
"97",2016-12-16,1131.6,0.410922587486732,0.00411769194413262,2.50547092439889,0.0247208808921917,1250.85071428571,58.6959331806401,124164.651754481,72016.0083742159,FALSE
"98",2016-12-17,NA,NA,NA,NA,NA,1250.85071428571,58.6959331806401,125415.502468767,72752.139118755,TRUE
"99",2016-12-18,NA,NA,NA,NA,NA,1250.85071428571,58.6959331806401,126666.353183053,73487.8437180271,TRUE
"100",2016-12-19,1136.25,0.136413641364139,-1.09451148260383,0.194107137299658,0.776848139332246,1249.23661971831,59.8412202402243,127915.589802771,74223.1393686437,FALSE
"101",2016-12-20,1125.7,-0.937194634449672,-0.00932830213093022,0.759155692165943,0.767340385741975,1247.52083333333,61.1759582656317,129163.110636104,74958.014581688,FALSE
"102",2016-12-21,1133.65,0.701274643849517,0.00703745131189329,1.15857273745118,0.0115723352386476,1245.96095890411,62.1943963214529,130409.071595008,75692.4567048805,FALSE
"103",2016-12-22,1131.35,-0.203296946126325,-0.00203090577531508,0.639628705340615,0.00641229679058612,1244.41216216216,63.1875284701429,131653.48375717,76426.4563437965,FALSE
"104",2016-12-23,NA,NA,NA,NA,NA,1244.41216216216,63.1875284701429,132897.895919333,77160.004748326,FALSE
"105",2016-12-24,NA,NA,NA,NA,NA,1244.41216216216,63.1875284701429,134142.308081495,77893.1192470411,TRUE
"106",2016-12-25,NA,NA,NA,NA,NA,1244.41216216216,63.1875284701429,135386.720243657,78625.8163403206,TRUE
"107",2016-12-26,NA,NA,NA,NA,NA,1244.41216216216,63.1875284701429,136631.132405819,79358.1117477238,FALSE
"108",2016-12-27,NA,NA,NA,NA,NA,1244.41216216216,63.1875284701429,137875.544567981,80090.0204522092,FALSE
"109",2016-12-28,1134.6,NA,NA,NA,NA,1242.948,64.0272727152371,139118.492567981,80821.5567414347,FALSE
"110",2016-12-29,1145.9,0.986124443668748,0.00991018853993583,NA,NA,1241.67105263158,64.5659116785103,140360.163620613,81552.7111196395,FALSE
"111",2016-12-30,NA,NA,NA,NA,NA,1241.67105263158,64.5659116785103,141601.834673244,82283.4774543373,FALSE
"112",2016-12-31,NA,NA,NA,NA,NA,1241.67105263158,64.5659116785103,142843.505725876,83013.8696921117,TRUE
"113",2017-01-01,NA,NA,NA,NA,NA,1241.67105263158,64.5659116785103,144085.176778508,83743.9011557237,TRUE
"114",2017-01-02,NA,NA,NA,NA,NA,1241.67105263158,64.5659116785103,145326.847831139,84473.5845775086,FALSE
"115",2017-01-03,1151,NA,NA,NA,NA,1240.49350649351,64.9667163522627,146567.341337633,85202.93213069,FALSE
"116",2017-01-04,1164.25,1.13807171999141,0.0114459731406039,NA,NA,1239.51602564103,65.1182528192603,147806.857363274,85931.9378407278,FALSE
"117",2017-01-05,1176.7,1.05804368148211,0.0106368076073968,0.0565883687149813,0.0005721664356332,1238.72088607595,65.0843331652386,149045.57824935,86660.5989586239,FALSE
"118",2017-01-06,1175.85,-0.0722881319896361,-0.000722620167042523,0.799265290296763,0.00803232840970483,1237.935,65.0519784382779,150283.51324935,87388.9155344066,FALSE
"119",2017-01-07,NA,NA,NA,NA,NA,1237.935,65.0519784382779,151521.44824935,88116.887751247,TRUE
"120",2017-01-08,NA,NA,NA,NA,NA,1237.935,65.0519784382779,152759.38324935,88844.5271434541,TRUE
"121",2017-01-09,1178.5,0.0749540376184441,-1.09636113559476,0.104115936606493,0.774733423988104,1237.2012345679,64.9805682374107,153996.584483918,89571.8447644034,FALSE
"122",2017-01-10,1189.5,0.924758301807482,0.00929060736682663,0.600902357889313,0.781813845078867,1236.61951219512,64.7926987561468,155233.203996113,90298.8407824274,FALSE
"123",2017-01-11,1178.55,-0.92910780196004,-0.00924818145307216,1.3108812933859,0.0131089032895358,1235.91987951807,64.7110877236316,156469.123875631,91025.5175021627,FALSE
"124",2017-01-12,1205.05,2.19907887639517,0.0222361905499057,2.21196201308239,0.0222628129447055,1235.55238095238,64.4082091344055,157704.676256583,91751.8754865859,FALSE
"125",2017-01-13,1190.35,-1.23493090267569,-0.0122736783313283,2.42821160144192,0.0244021623037792,1235.02058823529,64.2111343881399,158939.696844818,92477.9198810867,FALSE
"126",2017-01-14,NA,NA,NA,NA,NA,1235.02058823529,64.2111343881399,160174.717433054,93203.6533659233,TRUE
"127",2017-01-15,NA,NA,NA,NA,NA,1235.02058823529,64.2111343881399,161409.738021289,93929.0857699957,TRUE
"128",2017-01-16,1203,0.350512607370465,-1.08804123320195,1.12107785714184,0.760682533029487,1234.64825581395,63.9256238082583,162644.386277103,94654.2265353428,FALSE
"129",2017-01-17,1216.05,1.07314666337732,0.0107894641271469,0.51097944131879,0.776990637457346,1234.43448275862,63.5841482870703,163878.820759862,95379.079736025,FALSE
"130",2017-01-18,1214.75,-0.107017904918704,-0.00106960681581341,0.834502369158216,0.00838562948233955,1234.21079545455,63.2524818689225,165113.031555316,96103.651400763,FALSE
"131",2017-01-19,1196.05,-1.5634797876343,-0.0155138336292158,1.02987407380792,0.0102136107287534,1233.78202247191,63.0220142125637,166346.813577788,96827.9471956118,FALSE
"132",2017-01-20,1200.55,0.374828203739953,0.00375532444998911,1.37059072472881,0.0136253523455613,1233.41277777778,62.7647858765553,167580.226355566,97551.9698805353,FALSE
"133",2017-01-21,NA,NA,NA,NA,NA,1233.41277777778,62.7647858765553,168813.639133344,98275.7228860593,TRUE
"134",2017-01-22,NA,NA,NA,NA,NA,1233.41277777778,62.7647858765553,170047.051911121,98999.2142839687,TRUE
"135",2017-01-23,1212.85,0.338046749391927,-1.08841911182367,0.0260084157913924,0.772283950127696,1233.18681318681,62.4523297471158,171280.238724308,99722.4518452956,FALSE
"136",2017-01-24,1216.8,0.324621959237348,0.00325149999385304,0.00949276015430939,0.771927692438234,1233.00869565217,62.1317302316351,172513.24741996,100445.440178239,FALSE
"137",2017-01-25,1195,-1.82426778242677,-0.018078276579472,1.51949450835291,0.0150824296561921,1232.6,61.9187010803542,173745.84741996,101168.184326299,FALSE
"138",2017-01-26,1189.7,-0.445490459779773,-0.00444501088313068,0.974942794589927,0.0096401746236009,1232.14361702128,61.7436585198969,174977.991036982,101890.686258228,FALSE
"139",2017-01-27,1184.85,-0.409334514917512,-0.00408499020394269,0.0255661137923116,0.000254573063621213,1231.64578947368,61.605740554894,176209.636826455,102612.947278113,FALSE
"140",2017-01-28,NA,NA,NA,NA,NA,1231.64578947368,61.605740554894,177441.282615929,103334.968131201,TRUE
"141",2017-01-29,NA,NA,NA,NA,NA,1231.64578947368,61.605740554894,178672.928405403,104056.755643556,TRUE
"142",2017-01-30,1192.8,0.222166331321262,-1.09192498849612,0.44653853070048,0.76921903963836,1231.24114583333,61.4087598734868,179904.169551236,104778.31639973,FALSE
"143",2017-01-31,1212.8,1.6490765171504,0.0166282514375785,1.00897786854394,0.783865513263435,1231.05103092783,61.1167743184536,181135.220582164,105499.651859215,FALSE
"144",2017-02-01,1203.65,-0.760187762223226,-0.00757312895451856,1.70360710961561,0.017112960189327,1230.77142857143,60.8638945500024,182365.992010735,106220.766006926,FALSE
"145",2017-02-02,1221.95,1.49760628503621,0.0150893364305699,1.59650148133977,0.0160247829522014,1230.68232323232,60.5590584206229,183596.674333968,106941.66162266,FALSE
"146",2017-02-03,1215.2,-0.555464121132324,-0.00553927108259525,1.45174000645519,0.0145866282589948,1230.5275,60.2723165321486,184827.201833968,107662.343646586,FALSE
"147",2017-02-04,NA,NA,NA,NA,NA,1230.5275,60.2723165321486,186057.729333968,108382.816077288,TRUE
"148",2017-02-05,NA,NA,NA,NA,NA,1230.5275,60.2723165321486,187288.256833968,109103.084586154,TRUE
"149",2017-02-06,1226.75,0.313837375178316,-1.08915256497966,0.614688982936866,0.766230308298506,1230.4900990099,59.9713756803202,188518.746932978,109823.154653569,FALSE
"150",2017-02-07,1231,0.345247766043867,0.00345845121444066,0.0222105003807513,0.772592658749973,1230.49509803922,59.6737705078534,189749.242031017,110543.031145643,FALSE
"151",2017-02-08,1242.1,0.893647854440054,0.00897664836569452,0.387777421308246,0.00390195462557589,1230.60776699029,59.3915401140739,190979.849798007,111262.719252137,FALSE
"152",2017-02-09,1236.8,-0.428525226390682,-0.00427609671699051,0.934917551357723,0.00937110591730326,1230.66730769231,59.1056474595545,192210.517105699,111982.225215745,FALSE
"153",2017-02-10,1228.3,-0.692013351787023,-0.00689629928810887,0.186314240229884,0.00185276300612022,1230.64476190476,58.8212529960839,193441.161867604,112701.554474507,FALSE
"154",2017-02-11,NA,NA,NA,NA,NA,1230.64476190476,58.8212529960839,194671.806629509,113420.711368385,TRUE
"155",2017-02-12,NA,NA,NA,NA,NA,1230.64476190476,58.8212529960839,195902.451391414,114139.700348324,TRUE
"156",2017-02-13,1222.25,-0.164996250085224,-1.1035499657544,0.372657366414622,0.775451244171407,1230.56556603774,58.5461597956639,197133.016957451,114858.525722281,FALSE
"157",2017-02-14,1230.75,0.690635791184237,0.0069303171795551,0.605023218582124,0.785228138436558,1230.56728971963,58.2693469785106,198363.584247171,115577.19078924,FALSE
"158",2017-02-15,1224.4,-0.518621365566801,-0.00517281156705241,0.855073935737023,0.00855820441030001,1230.51018518519,57.9994572804367,199594.094432356,116295.699628337,FALSE
"159",2017-02-16,1240.55,1.30184192495263,0.0131039015764134,1.28726193762747,0.012923587801546,1230.60229357798,57.738325493574,200824.696725934,117014.05555105,FALSE
"160",2017-02-17,1241.95,0.112725955151181,0.00112789538643897,0.840831965863823,0.00846831518846301,1230.70545454545,57.48304390816,202055.40218048,117732.263376102,FALSE
"161",2017-02-18,NA,NA,NA,NA,NA,1230.70545454545,57.48304390816,203286.107635025,118450.327890904,TRUE
"162",2017-02-19,NA,NA,NA,NA,NA,1230.70545454545,57.48304390816,204516.813089571,119168.252635034,TRUE
"163",2017-02-20,1237.3,-0.125272771356989,-1.10236342748229,0.16829051342769,0.780286197380992,1230.76486486486,57.2245841140591,205747.577954435,119886.04103935,FALSE
"164",2017-02-21,1233.2,-0.332468374959448,-0.00331916920793469,0.146509416339338,0.777141647849936,1230.78660714286,56.966697234351,206978.364561578,120603.69705562,FALSE
"165",2017-02-22,1236.65,0.278979501071447,0.00279369374161031,0.432358939483557,0.00432244684408727,1230.83849557522,56.7144936946274,208209.203057153,121321.224121492,FALSE
"166",2017-02-23,1247.9,0.90151454443465,0.00905602776020312,0.440198750688383,0.00442813885060218,1230.98815789474,56.4855942566202,209440.191215048,122038.625884581,FALSE
"167",2017-02-24,1253.65,0.458660710724684,0.00459715786343491,0.313144948890777,0.00315289714043336,1231.1852173913,56.2769950716492,210671.37643244,122755.906894224,FALSE
"168",2017-02-25,NA,NA,NA,NA,NA,1231.1852173913,56.2769950716492,211902.561649831,123473.072051456,TRUE
"169",2017-02-26,NA,NA,NA,NA,NA,1231.1852173913,56.2769950716492,213133.746867222,124190.124098867,TRUE
"170",2017-02-27,1257.2,0.0941245094919916,-1.09578455912194,0.257766019879621,0.778087373974056,1231.40948275862,56.0838157364156,214365.156349981,124907.065698344,FALSE
"171",2017-02-28,1255.6,-0.127429117553372,-0.00127347995561415,0.156662072080252,0.773936206162316,1231.61623931624,55.8863173484335,215596.772589297,125623.901698332,FALSE
"172",2017-03-01,1240.4,-1.22541115769105,-0.0121796377415045,0.776390546202394,0.00771181812709354,1231.6906779661,55.6528491023743,216828.463267263,126340.636630595,FALSE
"173",2017-03-02,1238.1,-0.185768516274952,-0.00185596179964821,0.735138361756019,0.00729994126525901,1231.74453781513,55.4196447570394,218060.207805078,127057.273575449,FALSE
"174",2017-03-03,1226.5,-0.945780676722373,-0.00941336172810175,0.53740975243661,0.00534388873754823,1231.70083333333,55.1883745001788,219291.908638412,127773.815320525,FALSE
"175",2017-03-04,NA,NA,NA,NA,NA,1231.70083333333,55.1883745001788,220523.609471745,128490.263611329,TRUE
"176",2017-03-05,NA,NA,NA,NA,NA,1231.70083333333,55.1883745001788,221755.310305078,129206.620572464,TRUE
"177",2017-03-06,1230.95,0.120503134435464,-1.09499064439135,0.753976513539143,0.767619058073247,1231.69462809917,54.9579842552673,222987.004933177,129922.888268523,FALSE
"178",2017-03-07,1216.65,-1.1753585665557,-0.0116850487908413,0.916312596250788,0.766012732746451,1231.57131147541,54.7473603718691,224218.576244653,130639.068645935,FALSE
"179",2017-03-08,1209.2,-0.616109824677476,-0.00614219627916045,0.395448577752139,0.00391938859812644,1231.38943089431,54.5598255084227,225449.965675547,131355.162467362,FALSE
"180",2017-03-09,1206.55,-0.219634495047871,-0.00219393651077287,0.280350394154265,0.00279184125611289,1231.18911290323,54.3833515445942,226681.15478845,132071.169912616,FALSE
"181",2017-03-10,1202.65,-0.32428387311353,-0.00323759206927616,0.0739982848771817,0.000737975922640706,1230.9608,54.223736241018,227912.11558845,132787.090980655,FALSE
