"","Date","Value","differences","log_differences","volatility","log_volatility","mu","cumulative_mu","sigma_hat"
"85","12/4/16",762.97,-0.178250783123847,-0.00178092104950828,0.623315260346614,0.00619484629598283,-0.00177933615061559,0.214942371981931,0.108240967108694
"86","12/5/16",754.63,-1.10517737169209,-0.01099114912962,0.655436076438719,0.00651261473172174,-0.0109309671415652,0.204011404840366,0.110099057428553
"87","12/6/16",756.62,0.263011815706697,0.00263358299444824,0.967455852355795,0.00963414047677884,0.00263705392046435,0.20664845876083,0.111645923975561
"88","12/7/16",758.99,0.312257078485883,0.00312745618166099,0.0348216592524761,0.000349221079724348,0.00313235177499935,0.209780810535829,0.113191803792212
"89","12/8/16",769.72,1.39401340747285,0.014038210274089,0.76491723581815,0.00771506820661469,0.0141372086588756,0.223918019194705,0.114747025869954
"90","12/9/16",770.02,0.0389600270122795,0.000389676184025966,0.958167434193424,0.00965097100833931,0.000389752117653113,0.224307771312358,0.116543125767615
"91","12/10/16",769.08,-0.122223955895348,-0.00122149323224856,0.11397428733264,0.00113926881988809,-0.00122074751305153,0.223087023799307,0.11828114768725
"92","12/11/16",777,1.01930501930501,0.0102453550635116,0.807182879285106,0.0081082861887694,0.0102980184116086,0.233385042210915,0.119931597309724
"93","12/12/16",777,0,0,0.72075749124806,0.00724456004107297,0,0.233385042210915,0.121734524458589
"94","12/13/16",777.99,0.127250992943355,0.00127332025770065,0.089980040022968,0.000900373388842332,0.00127413127413129,0.234659173485046,0.123473198819389
"95","12/14/16",774.89,-0.400056782252968,-0.00399258682966604,0.372862903613712,0.00372355861057529,-0.00398462705176162,0.230674546433285,0.125176836387189
"96","12/15/16",776.75,0.239459285484392,0.00239746447747479,0.452206148174843,0.00451844861140924,0.00240034069351781,0.233074887126803,0.126745469801957
"97","12/16/16",775.88,-0.1121307418673,-0.00112067922306581,0.248611692537945,0.00248770326784099,-0.00112005149662054,0.231954835630182,0.128308029592707
"98","12/17/16",788.7,1.62545961709142,0.0163881513538544,1.22866192574408,0.0123806128315866,0.0165231736866526,0.248478009316835,0.129799460300082
"99","12/18/16",788.4,-0.0380517503805262,-0.000380445125380187,1.17628016852032,0.0118571882814476,-0.00038037276531009,0.248097636551525,0.131552255887496
"100","12/19/16",788.67,0.0342348510783955,0.000342407125413433,0.0511143460805329,0.000511133728332128,0.000342465753424634,0.248440102304949,0.133240120755428
"101","12/20/16",793.09,0.557313797929626,0.00558872585533149,0.369872670414423,0.00370970755019105,0.00560437191727855,0.254044474222228,0.134880040500679
"102","12/21/16",824.21,3.77573676611543,0.0384886435492355,2.27576870553072,0.0232637549018388,0.0392389262252708,0.293283400447499,0.136570481112067
"103","12/22/16",834.97,1.28866905397799,0.012970444253166,1.7586224445225,0.0180440917659206,0.01305492532243,0.306338325769929,0.138967349826207
"104","12/23/16",901.31,7.36039764343011,0.0764534645239798,4.29336045912583,0.0448892741236955,0.0794519563577133,0.385790282127642,0.14154691322362
"105","12/24/16",891.61,-1.0879196061058,-0.0108204433450392,5.97386241676212,0.0617119720748333,-0.0107621129245209,0.375028169203121,0.145856014090656
"106","12/25/16",892.6,0.110911942639481,0.00110973495451735,0.84770191761816,0.00843590997638106,0.00111035093819047,0.376138520141311,0.149702553330099
"107","12/26/16",897.33,0.527119342939612,0.00528513518418716,0.294303075132246,0.00295245381656739,0.00529912614833074,0.381437646289642,0.153408441935707
"108","12/27/16",930.37,3.55127529907456,0.0361586691091982,2.13840118394871,0.0218308851975682,0.0368203448006864,0.418257991090329,0.157079496037401
"109","12/28/16",930.34,-0.0032246275555144,-3.22457556551835e-05,2.51341100184721,0.0255908413182828,-3.22452357663862e-05,0.418225745854562,0.161447570069198
"110","12/29/16",963.38,3.42959164607942,0.0348978234387233,2.4273676656548,0.0246992887946604,0.0355138981447642,0.453739643999327,0.165622736596491
"111","12/30/16",952.15,-1.17943601323321,-0.0117253487667972,3.25907471257632,0.0329675612269517,-0.0116568747534722,0.442082769245854,0.170449853201545
"112","12/31/16",958.12,0.62309522815514,0.00625044568186986,1.27458206408631,0.012710806151868,0.00627002047996642,0.448352789725821,0.174791611964802
"113","1/1/17",997.72,3.96904943270657,0.0404996447378894,2.36594690757796,0.0242178409027193,0.0413309397570242,0.489683729482845,0.179092558101104
"114","1/2/17",1015.97,1.79631288325443,0.0181264243188402,1.53635674784947,0.015820255875291,0.0182917050875997,0.507975434570445,0.184153031880696
"115","1/3/17",1013.42,-0.251623216435443,-0.00251307175264485,1.44810950352744,0.0145943276324202,-0.00250991663139666,0.505465517939048,0.18941584638348
"116","1/4/17",1126.76,10.058930029465,0.106015508223798,7.29066211796118,0.0767412948538893,0.111839119022715,0.617304636961763,0.194391553672272
"117","1/5/17",994.67,-13.2797812339771,-0.124690512758217,16.5029609985348,0.163133791896949,-0.117229933614967,0.500074703346796,0.201859753525109
"118","1/6/17",999.65,0.498174361026361,0.00499419386148082,9.74248583211408,0.0917009354669766,0.00500668563443154,0.505081388981228,0.206243745924152
"119","1/7/17",896.83,-11.4648261097421,-0.108538894244652,8.45911875621823,0.080280016488896,-0.10285599959986,0.402225389381368,0.210565736932188
"120","1/8/17",908.14,1.245402691215,0.0125322282648408,8.98748897558932,0.0856102117323294,0.0126110857130113,0.414836475094379,0.212896411333808
"121","1/9/17",910.49,0.258102779821857,0.00258436439293189,0.698126462410973,0.00703420200214746,0.00258770674125137,0.417424181835631,0.215363070460242
"122","1/10/17",906.05,-0.490039181060654,-0.00488842397279603,0.529016253830224,0.00528405932777815,-0.00487649507408105,0.41254768676155,0.217802571943103
"123","1/11/17",785.22,-15.3880441150251,-0.143130558862722,10.5344803149569,0.0977519510263723,-0.133359086143149,0.279188600618401,0.220100364506164
"124","1/12/17",780.92,-0.550632587204844,-0.00549122148084284,10.4916343065771,0.0973257088207501,-0.00547617228292716,0.273712428335474,0.220644567034679
"125","1/13/17",826.29,5.49080831185177,0.0564730896772266,4.27194382786069,0.0438153846114242,0.0580981406546125,0.331810568990086,0.221123479657816
"126","1/14/17",817.91,-1.02456260468756,-0.0101934953920925,4.60706295703057,0.0471403943810654,-0.0101417177988358,0.321668851191251,0.22222784375384
"127","1/15/17",819.55,0.200109816362636,0.00200310303563355,0.865974173656738,0.00862429745565428,0.00200511058673936,0.32367396177799,0.223191544672259
"128","1/16/17",830.5,1.31848284166166,0.0132725199179804,0.79080915008505,0.00796868109752564,0.0133609907876274,0.337034952565617,0.224158751057259
"129","1/17/17",903.84,8.11426801203753,0.0846244245236025,4.80534577745976,0.050453415597211,0.0883082480433474,0.425343200608965,0.225259920356702
"130","1/18/17",906.6,0.30443414956982,0.00304898492979686,5.52238648409124,0.0576825465150535,0.00305363781200211,0.428396838420967,0.227488766199344
"131","1/19/17",895.798875,-1.20575335618724,-0.011985420595021,1.06786382618402,0.0106309300977072,-0.0119138815354071,0.41648295688556,0.229705844497481
"132","1/20/17",893.6210875,-0.243703682742369,-0.00243407206901456,0.680271847931174,0.0067538233122153,-0.00243111211766135,0.414051844767898,0.231702606226225
"133","1/21/17",895.64,0.225415624581299,0.0022567006804244,0.331717443394101,0.00331687722013335,0.00225924894593531,0.416311093713834,0.23361970089084
"134","1/22/17",918.603625,2.49984045077113,0.0253161715832814,1.60826121789787,0.016305508245984,0.0256393472823902,0.441950440996224,0.235522657623713
"135","1/23/17",922.0736125,0.376324346880711,0.00377034228482157,1.50155263701976,0.0152352020032287,0.00377745896659182,0.445727899962816,0.237727940139798
"136","1/24/17",919.97,-0.228660988945285,-0.0022839995754821,0.427789233480983,0.0042810661850423,-0.00228139323312426,0.443446506729691,0.239932493791594
"137","1/25/17",893.045625,-3.01489355597034,-0.0297033894190946,1.97016394210622,0.019388436494416,-0.0292665793449787,0.414179927384713,0.242054184156956
"138","1/26/17",915.95625,2.50127940062639,0.0253309301280914,3.9005233038074,0.0389151405498026,0.0256544843383562,0.439834411723069,0.243751339573057
"139","1/27/17",915.05,-0.0990383039178187,-0.00098989293346425,1.83870228212265,0.0186116324732373,-0.000989403151078449,0.43884500857199,0.245735664792168
"140","1/28/17",920.31225,0.571789629009067,0.00573430604181892,0.474346980381955,0.00475472669347036,0.00575077864597562,0.444595787217966,0.247663255956212
"141","1/29/17",915.933,-0.478119032724005,-0.0047697967389439,0.742397534337948,0.00742752230655786,-0.00475843932317532,0.439837347894791,0.249621437592116
"142","1/30/17",912.19,-0.410331181003951,-0.00409491618487681,0.0479332496333182,0.000477212616271773,-0.0040865434480469,0.435750804446744,0.251477585078724
"143","1/31/17",964.706075,5.44373839461931,0.0559751677418863,4.13945229446107,0.0424759636910592,0.0575714215240246,0.493322225970769,0.253244528477756
"144","2/1/17",979.703875,1.5308503296468,0.0154268881840352,2.76682968476597,0.0286719634408044,0.0155464968954404,0.508868722866209,0.255707207585441
"145","2/2/17",983.42,0.377877712472791,0.00378593474005195,0.815274756126144,0.00823139711971744,0.00379311044370414,0.512661833309913,0.258322184526968
"146","2/3/17",1013.027,2.92262693886738,0.0296618650226644,1.79940943440284,0.0182970457723456,0.030106160135039,0.542767993444952,0.260926633922095
"147","2/4/17",1030.999413,1.74320302935031,0.0175857572687251,0.833978644313068,0.00853909768314991,0.0177412971223866,0.560509290567339,0.26388288442042
"148","2/5/17",1034.07,0.296941889814029,0.00297383636948596,1.02266105913269,0.0103321883540134,0.00297826260741036,0.563487553174749,0.267016273314347
"149","2/6/17",1024.01375,-0.982042477456954,-0.00977251779246127,0.904378519128898,0.00901303346331825,-0.00972492191050883,0.55376263126424,0.270113573262087
"150","2/7/17",1050.11,2.48509679938291,0.0251649663255089,2.45163769397169,0.024704531937414,0.0254842769445233,0.579246908208763,0.273001361158022
"151","2/8/17",1052.84,0.259298658865546,0.00259635420108881,1.57387695871223,0.0159584186751464,0.00259972764757979,0.581846635856343,0.27616973906875
"152","2/9/17",976.103,-7.86156788781511,-0.0756784401384897,5.74231980426888,0.0553486378734983,-0.0728857186277117,0.508960917228632,0.279296706911734
"153","2/10/17",999.1035,2.30211384506211,0.0232902632538897,7.18680827513932,0.0699814412939915,0.0235635993332672,0.532524516561899,0.281420801230569
"154","2/11/17",997.59,-0.15171563467958,-0.0015160066278275,1.73511946500081,0.0175406816493058,-0.00151485807026001,0.531009658491639,0.283784275523447
"155","2/12/17",1000.604625,0.301280338375412,0.00301735101223927,0.320316524397384,0.00320556792883506,0.0030219077977927,0.534031566289431,0.286079625843104
"156","2/13/17",999.877375,-0.0727339189968196,-0.000727074807009211,0.264468017648356,0.00264770888844059,-0.000726810552169921,0.533304755737262,0.288363444189661
"157","2/14/17",1001.2,0.132103975229726,0.00132191309454201,0.144842264051563,0.00144885323975606,0.00132278720678125,0.534627542944043,0.290591822439902
"158","2/15/17",1012.325988,1.09905189947569,0.0110513609491127,0.683735434288575,0.00687975855516787,0.0111126528166201,0.545740195760663,0.292790542114633
"159","2/16/17",1035.208125,2.21039001215336,0.0223518519339872,0.785834715665442,0.00799065380614221,0.0226035262072123,0.568343721967875,0.295074134697896
"160","2/17/17",1035.2,-0.000784872488414187,-7.84869408310274e-06,1.56353675531958,0.0158106959394096,-7.84866328214306e-06,0.568335873304593,0.297578025191246
"161","2/18/17",1056.637138,2.02880792554539,0.0204967089556984,1.43513883053708,0.014498911759391,0.0207082090417311,0.589044082346324,0.300030018873984
"162","2/19/17",1052.779286,-0.366444519882023,-0.00365774747681602,1.69369924681539,0.017079779939306,-0.00365106606729934,0.585393016279025,0.302678055877047
"163","2/20/17",1050.87,-0.181686221892343,-0.00181521372118896,0.130643845388988,0.00130286811316901,-0.00181356721716509,0.58357944906186,0.30522749935311
"164","2/21/17",1123.788429,6.488626072159,0.0670871108046901,4.7166230557557,0.0487213009117653,0.0693886294213367,0.652968078483196,0.30770379394678
"165","2/22/17",1123.223188,-0.0503231242053039,-0.000503104663675279,4.62373531858353,0.047793499699541,-0.000502978127745089,0.652465100355451,0.310972825997202
"166","2/23/17",1130.01,0.600597516836139,0.00602408357940655,0.460270399294699,0.00461541906876427,0.00604226486107769,0.658507365216529,0.314162502465189
"167","2/24/17",1174.86625,3.81798779222742,0.0389278290871721,2.27503848145283,0.0232664615749774,0.0396954451730516,0.698202810389581,0.317357451280789
"168","2/25/17",1150.605714,-2.10850126197096,-0.0208657997904203,4.19066059885152,0.0422804804510974,-0.0206496152221583,0.677553195167422,0.320985589031328
"169","2/26/17",1150.37,-0.0204902770413122,-0.000204881780707679,1.47644672663576,0.0146094752302071,-0.00020486079386891,0.677348334373553,0.32427006224758
"170","2/27/17",1190.75195,3.3912982464568,0.0345013685621801,2.41249880093996,0.0245410249670139,0.0351034449785723,0.712451779352126,0.327480800968002
"171","2/28/17",1187.565286,-0.268335900145204,-0.00267976522118628,2.58775212172412,0.0262910318304226,-0.00267617785551396,0.709775601496612,0.331056851465201
"172","3/1/17",1190.89,0.279178933402756,0.00279569364624171,0.387151451601986,0.00387173409526634,0.0027996052420819,0.712575206738694,0.334520255401452
"173","3/2/17",1259.410817,5.44070418286711,0.055943079300366,3.64974950516183,0.037580876798368,0.0575374862497794,0.770112692988473,0.337942762484455
"174","3/3/17",1285.14,2.00205292808567,0.0202236557827091,2.43149362039159,0.0252574465894095,0.0204295394740922,0.790542232462565,0.342013647794055
"175","3/4/17",1287,0.144522144522137,0.00144626678502055,1.31347261332053,0.0132776190932432,0.00144731313319942,0.791989545595765,0.34625537071478
"176","3/5/17",1270.9333,-1.2641654758751,-0.0125624161472035,0.996092568956426,0.00990563469686789,-0.0124838383838384,0.779505707211926,0.350416824976275
"177","3/6/17",1275.197375,0.334385490716686,0.00334945808428126,1.13034622854936,0.0112513941704704,0.00335507378711381,0.78286078099904,0.354325708951374
"178","3/7/17",1279.5,0.336273935130913,0.00336840606663894,0.00133533185119391,1.33982468149147e-05,0.00337408552146685,0.786234866520507,0.35818982764037
"179","3/8/17",1157.3933,-10.5501474736375,-0.100299055313909,7.69786240099457,0.07330396493058,-0.0954331379445096,0.690801728575997,0.362011056383116
"180","3/9/17",1192.469143,2.94144659473172,0.02985574625079,9.5399976547601,0.0920333427903881,0.0303058977445265,0.721107626320524,0.364672225277996
"181","3/10/17",1192.09,-0.031804897281255,-0.000317998405959559,2.1024062921754,0.0213360594605789,-0.000317947849825505,0.720789678470698,0.367608337144798
"182","3/11/17",1179.159875,-1.09655401902137,-0.0109058545812831,0.752891324244856,0.00748674489979914,-0.0108466013472136,0.709943077123485,0.370485703883081
"183","3/12/17",1227.494625,3.93767508350596,0.0401729872908696,3.55973753644375,0.0361181954629545,0.0409908368023462,0.750933913925831,0.373195416581477
"184","3/13/17",1227.68,0.0150996187931726,0.000151007589003815,2.77367971081439,0.0282998132436997,0.000151018991223706,0.751084932917054,0.376291356083331
"185","3/14/17",1245.370786,1.42052360621216,0.0143070962101772,0.993784831946201,0.0100098662591094,0.0144099325557148,0.765494865472769,0.379330412427393
"186","3/15/17",1257.399625,0.956644074074705,0.00961249307493175,0.328012362828036,0.00331958571191171,0.00965884147534521,0.775153706948114,0.38246730832812
"187","3/16/17",1257,-0.0317919649960234,-0.000317869124216765,0.698929825996083,0.00702182645065647,-0.000317818609179253,0.774835888338935,0.385649103894564
