,Unnamed: 0,Date,USD..PM.,differences,log_differences,volatility,log_volatility,mu,sigma,cumulative_mu,sigma_hat,NA_row,weekend
40,41,2016-10-21,1266.05,-0.442320603451691,-0.0044134524096566,0.006764683566700771,0.0045680039739309,-0.004403727440726701,0.006764683566700771,-0.0014516371912077029,0.006764683566700771,False,False
41,42,2016-10-22,,,,,,0.0,0.0,0.0,0.0,True,True
42,43,2016-10-23,,,,,,0.0,0.0,0.0,0.0,True,True
43,44,2016-10-24,1265.55,-0.0131695046949284,-1.09900729578337,0.005781006979254844,0.773994729294601,-0.00039492911022476207,0.005781006979254844,-0.0014987766840833365,0.005781006979254844,False,False
44,45,2016-10-25,1269.4,0.303292894280773,0.0030375375926244,0.006953782018770774,0.779263374851767,0.003042155584528583,0.006953782018770774,-0.001477721163400173,0.006953782018770774,False,False
45,46,2016-10-26,1270.5,0.0865800865800794,0.000866175887849,0.005925420044694044,0.0015353845858554,0.0008665511265164572,0.005925420044694044,-0.0013469115555830053,0.005925420044694044,False,False
46,47,2016-10-27,1266.25,-0.33563672260612,-0.0033507471973256,0.006068984682782148,0.002981814909269,-0.003345139708776035,0.006068984682782148,-0.0012903306218864277,0.006068984682782148,False,False
47,48,2016-10-28,1273.0,0.530243519245876,0.0053165429945134,0.008300479836747966,0.006128699669161,0.005330700888450224,0.008300479836747966,-0.0013660214108875781,0.008300479836747966,False,False
48,49,2016-10-29,,,,,,0.0,0.0,0.0,0.0,True,True
49,50,2016-10-30,,,,,,0.0,0.0,0.0,0.0,True,True
50,51,2016-10-31,1272.0,-0.0262054507337526,-1.09939814332545,0.005447848760290628,0.781151245973215,-0.0007855459544383603,0.005447848760290628,-0.001129554414769084,0.005447848760290628,False,False
51,52,2016-11-01,1288.45,1.27672785129419,0.0128494806276295,0.014511370310097305,0.786477837255847,0.012932389937106992,0.014511370310097305,-0.0011297282141807768,0.014511370310097305,False,False
52,53,2016-11-02,1303.75,1.17353787152445,0.0118047817872853,0.013424260274707367,0.000738713634305,0.011874733206566068,0.013424260274707367,-0.0007475853329990745,0.013424260274707367,False,False
53,54,2016-11-03,1301.0,-0.211375864719447,-0.0021115278024769,0.0061249143643477355,0.0098403168800122,-0.0021093000958772867,0.0061249143643477355,-0.0004087829916578274,0.0061249143643477355,False,False
54,55,2016-11-04,1302.8,0.138163954559407,0.0013825948895731,0.006048609476391876,0.0024707178498463,0.0013835511145272594,0.006048609476391876,-0.000457820549059107,0.006048609476391876,False,False
55,56,2016-11-05,,,,,,0.0,0.0,0.0,0.0,True,True
56,57,2016-11-06,,,,,,0.0,0.0,0.0,0.0,True,True
57,58,2016-11-07,1283.05,-0.513100294870296,-1.11388802705257,0.0156694789695438,0.788615419633426,-0.015159656125268706,0.0156694789695438,-0.0003985483963081992,0.0156694789695438,False,False
58,59,2016-11-08,1282.35,-0.0545872811634925,-0.0005457238772686,0.005935914669757823,0.787251892357103,-0.0005455749970773027,0.005935914669757823,-0.0007704608361739946,0.005935914669757823,False,False
59,60,2016-11-09,1281.4,-0.0741376619322474,-0.000741101935431,0.005888364417181,0.0001381531498216,-0.00074082738721859,0.005888364417181,-0.0007708030380987178,0.005888364417181,False,False
60,61,2016-11-10,1267.5,-1.0966469428008,-0.010906773739583,0.0116828575219876,0.0071882154680327,-0.010847510535352045,0.0116828575219876,-0.000775849850017458,0.0116828575219876,False,False
61,62,2016-11-11,1236.45,-2.51122164260584,-0.024802086037992,0.024117229659159183,0.0098254695529098,-0.024497041420118326,0.024117229659159183,-0.0010208405269174169,0.024117229659159183,False,False
62,63,2016-11-12,,,,,,0.0,0.0,0.0,0.0,True,True
63,64,2016-11-13,,,,,,0.0,0.0,0.0,0.0,True,True
64,65,2016-11-14,1213.6,-0.627609316633711,-1.11726551006113,0.018311552250338894,0.772488295325038,-0.018480326741882158,0.018311552250338894,-0.0015276959391370129,0.018311552250338894,False,False
65,66,2016-11-15,1226.95,1.08806389828437,0.0109402660500425,0.013942239767810498,0.797761954862044,0.011000329597890657,0.013942239767810498,-0.0019162207223771127,0.013942239767810498,False,False
66,67,2016-11-16,1229.2,0.183045883501464,0.0018321361719646,0.007519531644537287,0.0064404204007166,0.00183381555890616,0.007519531644537287,-0.0016456454463316162,0.007519531644537287,False,False
67,68,2016-11-17,1226.75,-0.199714693295296,-0.0019951552863168,0.006923786163535517,0.0027063037437281,-0.001993166287015957,0.006923786163535517,-0.0015814182433827831,0.006923786163535517,False,False
68,69,2016-11-18,1211.0,-1.30057803468208,-0.0129219314169206,0.013394283324915409,0.0077263974984572,-0.012838801711840264,0.013394283324915409,-0.0016006401697766773,0.013394283324915409,False,False
69,70,2016-11-19,,,,,,0.0,0.0,0.0,0.0,True,True
70,71,2016-11-20,,,,,,0.0,0.0,0.0,0.0,True,True
71,72,2016-11-21,1214.25,0.0892183103424611,-1.09593215099535,0.00785694088621929,0.765803870358238,0.002683732452518628,0.00785694088621929,-0.0017950648521382296,0.00785694088621929,False,False
72,73,2016-11-22,1212.25,-0.164982470612497,-0.0016484652403924,0.006800914153268412,0.773775414739138,-0.00164710726786077,0.006800914153268412,-0.0017161155887785162,0.006800914153268412,False,False
73,74,2016-11-23,1185.35,-2.26937191546801,-0.0224400473762204,0.02174806771808089,0.014701868719841,-0.022190142297381032,0.02174806771808089,-0.00172530576304741,0.02174806771808089,False,False
74,75,2016-11-24,1186.1,0.0632324424584774,0.0006325244259887,0.007428153680284407,0.0163147719807556,0.0006327245117476732,0.007428153680284407,-0.002136559673102944,0.007428153680284407,False,False
75,76,2016-11-25,1187.7,0.134714153405754,0.0013480497449645,0.007608870324768063,0.0005059528051584,0.0013489587724475616,0.007608870324768063,-0.0020958462323985958,0.007608870324768063,False,False
76,77,2016-11-26,,,,,,0.0,0.0,0.0,0.0,True,True
77,78,2016-11-27,,,,,,0.0,0.0,0.0,0.0,True,True
78,79,2016-11-28,1187.0,-0.0196573996068533,-1.09920183683864,0.006996891796378536,0.77820628783735,-0.0005893744211501462,0.006996891796378536,-0.0019901736898980263,0.006996891796378536,False,False
79,80,2016-11-29,1186.55,-0.037925076903632,-0.0003791788716409,0.006979373114511343,0.776984952769889,-0.00037910699241794354,0.006979373114511343,-0.001975793328673882,0.006979373114511343,False,False
80,81,2016-11-30,1178.1,-0.717256599609545,-0.0071469654859536,0.008898966243175703,0.004785547808604,-0.007121486663014709,0.008898966243175703,-0.001957963465320966,0.008898966243175703,False,False
81,82,2016-12-01,1161.85,-1.39863149287774,-0.0138894089524518,0.01397611335529581,0.0047676274969278,-0.013793396146337344,0.01397611335529581,-0.002061204702635883,0.01397611335529581,False,False
82,83,2016-12-02,1173.5,0.992756710694511,0.0099771739914565,0.013430198803217667,0.0168762226433888,0.010027111933554433,0.013430198803217667,-0.002279842172998744,0.013430198803217667,False,False
83,84,2016-12-03,,,,,,0.0,0.0,0.0,0.0,True,True
84,85,2016-12-04,,,,,,0.0,0.0,0.0,0.0,True,True
85,86,2016-12-05,1162.2,-0.324097975104685,-1.10828826431818,0.010663459667418796,0.790733074595293,-0.00962931401789513,0.010663459667418796,-0.0020284200459716136,0.010663459667418796,False,False
86,87,2016-12-06,1172.5,0.878464818763322,0.0088234606794291,0.012403281810089909,0.789917276088813,0.008862502151092633,0.012403281810089909,-0.002167099615358401,0.012403281810089909,False,False
87,88,2016-12-07,1177.65,0.437311595125894,0.0043827059919398,0.009048703743186325,0.0031400877531096,0.004392324093816624,0.009048703743186325,-0.0019945629026851047,0.009048703743186325,False,False
88,89,2016-12-08,1171.05,-0.563596772127589,-0.0056201450779647,0.008159853707890114,0.0070730838227286,-0.005604381607438702,0.008159853707890114,-0.001899563506466739,0.008159853707890114,False,False
89,90,2016-12-09,1163.6,-0.640254382949471,-0.0063821346133631,0.008522691368318652,0.0005388079676733,-0.006361812049015869,0.008522691368318652,-0.0019694774604263874,0.008522691368318652,False,False
90,91,2016-12-10,,,,,,0.0,0.0,0.0,0.0,True,True
91,92,2016-12-11,,,,,,0.0,0.0,0.0,0.0,True,True
92,93,2016-12-12,1156.1,-0.216244269526858,-1.10507866460788,0.008483193239380618,0.776895766825252,-0.0064455139223100755,0.008483193239380618,-0.002005468178172171,0.008483193239380618,False,False
93,94,2016-12-13,1158.55,0.211471235596223,0.0021169515174816,0.007718198568737591,0.782905528262261,0.002119193841363165,0.007718198568737591,-0.0020843435708811768,0.007718198568737591,False,False
94,95,2016-12-14,1162.25,0.318348031834807,0.0031885583719364,0.008217857190533322,0.0007577404735509,0.0031936472314531006,0.008217857190533322,-0.0020294979034239033,0.008217857190533322,False,False
95,96,2016-12-15,1126.95,-3.13234837392963,-0.0308429130874148,0.029480793509333896,0.0240638842426637,-0.030372123037212262,0.029480793509333896,-0.0019594163060726298,0.029480793509333896,False,False
96,97,2016-12-16,1131.6,0.410922587486732,0.0041176919441326,0.009361172524974001,0.0247208808921917,0.0041261812857711355,0.009361172524974001,-0.0023975002356385862,0.009361172524974001,False,False
97,98,2016-12-17,,,,,,0.0,0.0,0.0,0.0,True,True
98,99,2016-12-18,,,,,,0.0,0.0,0.0,0.0,True,True
99,100,2016-12-19,1136.25,0.136413641364139,-1.09451148260383,0.009226602596009445,0.776848139332246,0.004109225874867617,0.009226602596009445,-0.002264447823272609,0.009226602596009445,False,False
100,101,2016-12-20,1125.7,-0.937194634449672,-0.0093283021309302,0.01057724189299585,0.767340385741975,-0.009284928492849231,0.01057724189299585,-0.0021822521827580717,0.01057724189299585,False,False
101,102,2016-12-21,1133.65,0.701274643849517,0.0070374513118932,0.011265249489024468,0.0115723352386476,0.007062272363862476,0.011265249489024468,-0.0022938712435601107,0.011265249489024468,False,False
102,103,2016-12-22,1131.35,-0.203296946126325,-0.002030905775315,0.00731852473439362,0.0064122967905861,-0.0020288448815773963,0.00731852473439362,-0.002171042212255266,0.00731852473439362,False,False
103,104,2016-12-23,,,,0.007423220783393695,,0.0,0.007423220783393695,-0.002178509908096834,0.007423220783393695,True,False
104,105,2016-12-24,,,,,,0.0,0.0,0.0,0.0,True,True
105,106,2016-12-25,,,,,,0.0,0.0,0.0,0.0,True,True
106,107,2016-12-26,,,,0.00731742125180686,,0.0,0.00731742125180686,-0.002116853967301641,0.00731742125180686,True,False
107,108,2016-12-27,,,,0.0072831474275468055,,0.0,0.0072831474275468055,-0.002097070285364242,0.0072831474275468055,True,False
108,109,2016-12-28,1134.6,,,0.008299959991687878,,0.0028726742387412685,0.008299959991687878,-0.0020776529679071656,0.008299959991687878,True,False
109,110,2016-12-29,1145.9,0.986124443668748,0.0099101885399358,0.013314924241381617,,0.009959457077384215,0.013314924241381617,-0.0020203983742017296,0.013314924241381617,False,False
110,111,2016-12-30,,,,0.007250815843034507,,0.0,0.007250815843034507,-0.0018708192214254113,0.007250815843034507,True,False
111,112,2016-12-31,,,,,,0.0,0.0,0.0,0.0,True,True
112,113,2017-01-01,,,,,,0.0,0.0,0.0,0.0,True,True
113,114,2017-01-02,,,,0.007153918625948331,,0.0,0.007153918625948331,-0.0018211514544849137,0.007153918625948331,True,False
114,115,2017-01-03,1151.0,,,0.009015438206933039,,0.004450650143991597,0.009015438206933039,-0.0018051764417262742,0.009015438206933039,True,False
115,116,2017-01-04,1164.25,1.13807171999141,0.0114459731406039,0.014429631353302021,,0.011511728931363985,0.014429631353302021,-0.0017333930774784912,0.014429631353302021,False,False
116,117,2017-01-05,1176.7,1.05804368148211,0.0106368076073968,0.013667017333574498,0.0005721664356332,0.010693579557655264,0.013667017333574498,-0.0015746321832099254,0.013667017333574498,False,False
117,118,2017-01-06,1175.85,-0.0722881319896361,-0.0007226201670425,0.007127185249426467,0.0080323284097048,-0.0007223591399678764,0.007127185249426467,-0.0014287190586466164,0.007127185249426467,False,False
118,119,2017-01-07,,,,,,0.0,0.0,0.0,0.0,True,True
119,120,2017-01-08,,,,,,0.0,0.0,0.0,0.0,True,True
120,121,2017-01-09,1178.5,0.0749540376184441,-1.09636113559476,0.007731363719487755,0.774733423988104,0.0022536888208530836,0.007731363719487755,-0.0014017248109475234,0.007731363719487755,False,False
121,122,2017-01-10,1189.5,0.924758301807482,0.0092906073668266,0.012380872307371331,0.781813845078867,0.009333899024183356,0.012380872307371331,-0.0013631480757470013,0.012380872307371331,False,False
122,123,2017-01-11,1178.55,-0.92910780196004,-0.0092481814530721,0.010859772873249924,0.0131089032895358,-0.009205548549810927,0.010859772873249924,-0.0012410997658745058,0.010859772873249924,False,False
123,124,2017-01-12,1205.05,2.19907887639517,0.0222361905499057,0.024280852595116028,0.0222628129447055,0.02248525730770856,0.024280852595116028,-0.0013394708198618127,0.024280852595116028,False,False
124,125,2017-01-13,1190.35,-1.23493090267569,-0.0122736783313283,0.013518908493208755,0.0244021623037792,-0.012198663955852451,0.013518908493208755,-0.001065880106363978,0.013518908493208755,False,False
125,126,2017-01-14,,,,,,0.0,0.0,0.0,0.0,True,True
126,127,2017-01-15,,,,,,0.0,0.0,0.0,0.0,True,True
127,128,2017-01-16,1203.0,0.350512607370465,-1.08804123320195,0.013514756237314584,0.760682533029487,0.010627126475406534,0.013514756237314584,-0.001179901688549522,0.013514756237314584,False,False
128,129,2017-01-17,1216.05,1.07314666337732,0.0107894641271469,0.013645816528915944,0.776990637457346,0.010847880299251766,0.013645816528915944,-0.0010503641819047753,0.013645816528915944,False,False
129,130,2017-01-18,1214.75,-0.107017904918704,-0.0010696068158134,0.007409562129143593,0.0083856294823395,-0.001069034990337503,0.007409562129143593,-0.0009203550254163188,0.007409562129143593,False,False
130,131,2017-01-19,1196.05,-1.5634797876343,-0.0155138336292158,0.016382805403326373,0.0102136107287534,-0.015394114015229499,0.016382805403326373,-0.0009251926967248151,0.016382805403326373,False,False
131,132,2017-01-20,1200.55,0.374828203739953,0.0037553244499891,0.008700644948834876,0.0136253523455613,0.0037623845156975477,0.008700644948834876,-0.0010884297583626183,0.008700644948834876,False,False
132,133,2017-01-21,,,,,,0.0,0.0,0.0,0.0,True,True
133,134,2017-01-22,,,,,,0.0,0.0,0.0,0.0,True,True
134,135,2017-01-23,1212.85,0.338046749391927,-1.08841911182367,0.01314644412693367,0.772283950127696,0.010245304235558583,0.01314644412693367,-0.0010233718419193915,0.01314644412693367,False,False
135,136,2017-01-24,1216.8,0.324621959237348,0.003251499993853,0.008357688512282671,0.771927692438234,0.0032567918538979335,0.008357688512282671,-0.0009058093842183427,0.008357688512282671,False,False
136,137,2017-01-25,1195.0,-1.82426778242677,-0.018078276579472,0.01870521623364357,0.0150824296561921,-0.017915844838921724,0.01870521623364357,-0.000864444878211499,0.01870521623364357,False,False
137,138,2017-01-26,1189.7,-0.445490459779773,-0.0044450108831306,0.008361438193998205,0.0096401746236009,-0.004435146443514615,0.008361438193998205,-0.0010476515294067519,0.008361438193998205,False,False
138,139,2017-01-27,1184.85,-0.409334514917512,-0.0040849902039426,0.00818153205642326,0.0002545730636212,-0.004076657981003762,0.00818153205642326,-0.001086635521118307,0.00818153205642326,False,False
139,140,2017-01-28,,,,,,0.0,0.0,0.0,0.0,True,True
140,141,2017-01-29,,,,,,0.0,0.0,0.0,0.0,True,True
141,142,2017-01-30,1192.8,0.222166331321262,-1.09192498849612,0.010497729266340478,0.76921903963836,0.006709710089884746,0.010497729266340478,-0.0011054157485385799,0.010497729266340478,False,False
142,143,2017-01-31,1212.8,1.6490765171504,0.0166282514375785,0.018881379576343685,0.783865513263435,0.016767270288396974,0.018881379576343685,-0.001029153986481302,0.018881379576343685,False,False
143,144,2017-02-01,1203.65,-0.760187762223226,-0.0075731289545185,0.010214726054073961,0.017112960189327,-0.007544525065962926,0.010214726054073961,-0.0008520323882485385,0.010214726054073961,False,False
144,145,2017-02-02,1221.95,1.49760628503621,0.0150893364305699,0.017446408449409152,0.0160247829522014,0.015203755244464823,0.017446408449409152,-0.0009220430912977842,0.017446408449409152,False,False
145,146,2017-02-03,1215.2,-0.555464121132324,-0.0055392710825952,0.009086167698678562,0.0145866282589948,-0.005523957608740138,0.009086167698678562,-0.0007637298380332633,0.009086167698678562,False,False
146,147,2017-02-04,,,,,,0.0,0.0,0.0,0.0,True,True
147,148,2017-02-05,,,,,,0.0,0.0,0.0,0.0,True,True
148,149,2017-02-06,1226.75,0.313837375178316,-1.08915256497966,0.012528096428534707,0.766230308298506,0.009504608294930827,0.012528096428534707,-0.0008023390605010548,0.012528096428534707,False,False
149,150,2017-02-07,1231.0,0.345247766043867,0.0034584512144406,0.00852897291917928,0.772592658749973,0.003464438557163163,0.00852897291917928,-0.0007045103507813625,0.00852897291917928,False,False
150,151,2017-02-08,1242.1,0.893647854440054,0.0089766483656945,0.012072512142629464,0.0039019546255758,0.00901705930138097,0.012072512142629464,-0.0006663423727529792,0.012072512142629464,False,False
151,152,2017-02-09,1236.8,-0.428525226390682,-0.0042760967169905,0.008483351414835708,0.0093711059173032,-0.004266967232911978,0.008483351414835708,-0.0005753892471669894,0.008483351414835708,False,False
152,153,2017-02-10,1228.3,-0.692013351787023,-0.0068962992881088,0.009896232367218984,0.0018527630061202,-0.006872574385511032,0.009896232367218984,-0.0006122861337368874,0.009896232367218984,False,False
153,154,2017-02-11,,,,,,0.0,0.0,0.0,0.0,True,True
154,155,2017-02-12,,,,,,0.0,0.0,0.0,0.0,True,True
155,156,2017-02-13,1222.25,-0.164996250085224,-1.1035499657544,0.008704031727315613,0.775451244171407,-0.0049255067980135125,0.008704031727315613,-0.000664692069437951,0.008704031727315613,False,False
156,157,2017-02-14,1230.75,0.690635791184237,0.0069303171795551,0.010518858324246433,0.785228138436558,0.0069543874002864214,0.010518858324246433,-0.0007061881185104014,0.010518858324246433,False,False
157,158,2017-02-15,1224.4,-0.518621365566801,-0.0051728115670524,0.008821421881817167,0.0085582044103,-0.005159455616493891,0.008821421881817167,-0.0006374968414795345,0.008821421881817167,False,False
158,159,2017-02-16,1240.55,1.30184192495263,0.0131039015764134,0.015493846383488637,0.012923587801546,0.013190133943155713,0.015493846383488637,-0.0006807855693047988,0.015493846383488637,False,False
159,160,2017-02-17,1241.95,0.112725955151181,0.0011278953864389,0.007665249872791786,0.008468315188463,0.0011285316996494377,0.007665249872791786,-0.0005562823527852502,0.007665249872791786,False,False
160,161,2017-02-18,,,,,,0.0,0.0,0.0,0.0,True,True
161,162,2017-02-19,,,,,,0.0,0.0,0.0,0.0,True,True
162,163,2017-02-20,1237.3,-0.125272771356989,-1.10236342748229,0.008165020187100488,0.780286197380992,-0.0037441120818069162,0.008165020187100488,-0.0005358853011632233,0.008165020187100488,False,False
163,164,2017-02-21,1233.2,-0.332468374959448,-0.0033191692079346,0.007974584649639342,0.777141647849936,-0.003313666855249253,0.007974584649639342,-0.0005658859496290611,0.007974584649639342,False,False
164,165,2017-02-22,1236.65,0.278979501071447,0.0027936937416103,0.008067303226403144,0.0043224468440872,0.002797599740512524,0.008067303226403144,-0.0005917170538738952,0.008067303226403144,False,False
165,166,2017-02-23,1247.9,0.90151454443465,0.0090560277602031,0.011983733690133454,0.0044281388506021,0.009097157643634057,0.011983733690133454,-0.0005635593789626062,0.011983733690133454,False,False
166,167,2017-02-24,1253.65,0.458660710724684,0.0045971578634349,0.008887097205733066,0.0031528971404333,0.004607741004888144,0.008887097205733066,-0.00048074481272255713,0.008887097205733066,False,False
167,168,2017-02-25,,,,,,0.0,0.0,0.0,0.0,True,True
168,169,2017-02-26,,,,,,0.0,0.0,0.0,0.0,True,True
169,170,2017-02-27,1257.2,0.0941245094919916,-1.09578455912194,0.007982040600562693,0.778087373974056,0.00283173134447412,0.007982040600562693,-0.0004326986472909002,0.007982040600562693,False,False
170,171,2017-02-28,1255.6,-0.127429117553372,-0.0012734799556141,0.0073969356802551095,0.773936206162316,-0.0012726694241171899,0.0073969356802551095,-0.0004060135785206095,0.0073969356802551095,False,False
171,172,2017-03-01,1240.4,-1.22541115769105,-0.0121796377415045,0.013835955926143237,0.0077118181270935,-0.012105766167569199,0.013835955926143237,-0.00041442496466885986,0.013835955926143237,False,False
172,173,2017-03-02,1238.1,-0.185768516274952,-0.0018559617996482,0.007493034551454862,0.007299941265259,-0.0018542405675590068,0.007493034551454862,-0.0005140140822699053,0.007493034551454862,False,False
173,174,2017-03-03,1226.5,-0.945780676722373,-0.0094133617281017,0.01156409839634079,0.0053438887375482,-0.009369194733866326,0.01156409839634079,-0.0005265757188085909,0.01156409839634079,False,False
174,175,2017-03-04,,,,,,0.0,0.0,0.0,0.0,True,True
175,176,2017-03-05,,,,,,0.0,0.0,0.0,0.0,True,True
176,177,2017-03-06,1230.95,0.120503134435464,-1.09499064439135,0.008327340772511398,0.767619058073247,0.0036282103546678712,0.008327340772511398,-0.0005947471355065682,0.008327340772511398,False,False
177,178,2017-03-07,1216.65,-1.1753585665557,-0.0116850487908413,0.013324826102244875,0.766012732746451,-0.011617043746699696,0.013324826102244875,-0.0005616806235418932,0.013324826102244875,False,False
178,179,2017-03-08,1209.2,-0.616109824677476,-0.0061421962791604,0.009227142280756526,0.0039193885981264,-0.006123371553034995,0.009227142280756526,-0.0006531065388968552,0.009227142280756526,False,False
179,180,2017-03-09,1206.55,-0.219634495047871,-0.0021939365107728,0.007491997068750056,0.0027918412561128,-0.002191531591134721,0.007491997068750056,-0.0006990334796471959,0.007491997068750056,False,False
180,181,2017-03-10,1202.65,-0.32428387311353,-0.0032375920692761,0.007770258511226453,0.0007379759226407,-0.003232356719572227,0.007770258511226453,-0.00071279430196226,0.007770258511226453,False,False
181,182,2017-03-11,,,,,,0.0,0.0,0.0,0.0,True,True
182,183,2017-03-12,,,,,,0.0,0.0,0.0,0.0,True,True
